id,col_3,col_4,col_5,col_5_英語,card_name_英語,image_url_英語,col_5_韓国語,card_name_韓国語,image_url_韓国語,col_5_中国語,card_name_中国語,image_url_中国語,col_5_フランス語,card_name_フランス語,image_url_フランス語,col_5_スペイン語,card_name_スペイン語,image_url_スペイン語,col_5_ドイツ語,card_name_ドイツ語,image_url_ドイツ語
4475,A4,194/161,A4-194,A4-194,Skarmory ex,https://assets.tcgdex.net/en/tcgp/A4/194/low.webp,A4-194,무장조 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/194.webp,A4-194,盔甲鳥 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/194.webp,A4-194,Airmure ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/194.webp,A4-194,Skarmory ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/194.webp,A4-194,Panzaeron ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/194.webp
4476,A4,193/161,A4-193,A4-193,Umbreon ex,https://assets.tcgdex.net/en/tcgp/A4/193/low.webp,A4-193,블래키 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/193.webp,A4-193,月精靈 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/193.webp,A4-193,Noctali ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/193.webp,A4-193,Umbreon ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/193.webp,A4-193,Nachtara ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/193.webp
4477,A4,192/161,A4-192,A4-192,Crobat ex,https://assets.tcgdex.net/en/tcgp/A4/192/low.webp,A4-192,크로뱃 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/192.webp,A4-192,叉字蝠 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/192.webp,A4-192,Nostenfer ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/192.webp,A4-192,Crobat ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/192.webp,A4-192,Iksbat ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/192.webp
4478,A4,191/161,A4-191,A4-191,Donphan ex,https://assets.tcgdex.net/en/tcgp/A4/191/low.webp,A4-191,코리갑 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/191.webp,A4-191,頓甲 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/191.webp,A4-191,Donphan ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/191.webp,A4-191,Donphan ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/191.webp,A4-191,Donphan ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/191.webp
4479,A4,190/161,A4-190,A4-190,Espeon ex,https://assets.tcgdex.net/en/tcgp/A4/190/low.webp,A4-190,에브이 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/190.webp,A4-190,太陽精靈 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/190.webp,A4-190,Mentali ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/190.webp,A4-190,Espeon ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/190.webp,A4-190,Psiana ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/190.webp
4480,A4,189/161,A4-189,A4-189,Lanturn ex,https://assets.tcgdex.net/en/tcgp/A4/189/low.webp,A4-189,랜턴 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/189.webp,A4-189,電燈怪 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/189.webp,A4-189,Lanturn ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/189.webp,A4-189,Lanturn ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/189.webp,A4-189,Lanturn ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/189.webp
4481,A4,188/161,A4-188,A4-188,Kingdra ex,https://assets.tcgdex.net/en/tcgp/A4/188/low.webp,A4-188,킹드라 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/188.webp,A4-188,刺龍王 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/188.webp,A4-188,Hyporoi ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/188.webp,A4-188,Kingdra ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/188.webp,A4-188,Seedraking ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/188.webp
4482,A4,187/161,A4-187,A4-187,Ho-Oh ex,https://assets.tcgdex.net/en/tcgp/A4/187/low.webp,A4-187,칠색조 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/187.webp,A4-187,鳳王 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/187.webp,A4-187,Ho-Oh ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/187.webp,A4-187,Ho-Oh ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/187.webp,A4-187,Ho-Oh ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/187.webp
4483,A4,186/161,A4-186,A4-186,Shuckle ex,https://assets.tcgdex.net/en/tcgp/A4/186/low.webp,A4-186,단단지 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/186.webp,A4-186,壺壺 ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/186.webp,A4-186,Caratroc ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/186.webp,A4-186,Shuckle ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/186.webp,A4-186,Pottrott ex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/186.webp
4484,A4,185/161,A4-185,A4-185,Blissey,https://assets.tcgdex.net/en/tcgp/A4/185/low.webp,A4-185,해피너스,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/185.webp,A4-185,幸福蛋,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/185.webp,A4-185,Leuphorie,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/185.webp,A4-185,Blissey,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/185.webp,A4-185,Heiteira,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/185.webp
4485,A4,184/161,A4-184,A4-184,Smeargle,https://assets.tcgdex.net/en/tcgp/A4/184/low.webp,A4-184,루브도,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/184.webp,A4-184,圖圖犬,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/184.webp,A4-184,Queulorior,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/184.webp,A4-184,Smeargle,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/184.webp,A4-184,Farbeagle,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/184.webp
4486,A4,183/161,A4-183,A4-183,Stantler,https://assets.tcgdex.net/en/tcgp/A4/183/low.webp,A4-183,노라키,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/183.webp,A4-183,驚角鹿,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/183.webp,A4-183,Cerfrousse,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/183.webp,A4-183,Stantler,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/183.webp,A4-183,Damhirplex,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/183.webp
4487,A4,182/161,A4-182,A4-182,Hoothoot,https://assets.tcgdex.net/en/tcgp/A4/182/low.webp,A4-182,부우부,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/182.webp,A4-182,咕咕,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/182.webp,A4-182,Hoothoot,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/182.webp,A4-182,Hoothoot,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/182.webp,A4-182,Hoothoot,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/182.webp
4488,A4,181/161,A4-181,A4-181,Sentret,https://assets.tcgdex.net/en/tcgp/A4/181/low.webp,A4-181,꼬리선,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/181.webp,A4-181,尾立,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/181.webp,A4-181,Fouinette,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/181.webp,A4-181,Sentret,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/181.webp,A4-181,Wiesor,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/181.webp
4489,A4,180/161,A4-180,A4-180,Scizor,https://assets.tcgdex.net/en/tcgp/A4/180/low.webp,A4-180,핫삼,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/180.webp,A4-180,巨鉗螳螂,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/180.webp,A4-180,Cizayox,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/180.webp,A4-180,Scizor,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/180.webp,A4-180,Scherox,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/180.webp
4490,A4,179/161,A4-179,A4-179,Tyranitar,https://assets.tcgdex.net/en/tcgp/A4/179/low.webp,A4-179,마기라스,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/179.webp,A4-179,班吉拉,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/179.webp,A4-179,Tyranocif,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/179.webp,A4-179,Tyranitar,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/179.webp,A4-179,Despotar,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/179.webp
4491,A4,178/161,A4-178,A4-178,Murkrow,https://assets.tcgdex.net/en/tcgp/A4/178/low.webp,A4-178,니로우,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/178.webp,A4-178,黑暗鴉,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/178.webp,A4-178,Cornèbre,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/178.webp,A4-178,Murkrow,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/178.webp,A4-178,Kramurx,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/178.webp
4492,A4,177/161,A4-177,A4-177,Spinarak,https://assets.tcgdex.net/en/tcgp/A4/177/low.webp,A4-177,페이검,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/177.webp,A4-177,線球,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/177.webp,A4-177,Mimigal,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/177.webp,A4-177,Spinarak,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/177.webp,A4-177,Webarak,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/177.webp
4493,A4,176/161,A4-176,A4-176,Gligar,https://assets.tcgdex.net/en/tcgp/A4/176/low.webp,A4-176,글라이거,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/176.webp,A4-176,天蠍,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/176.webp,A4-176,Scorplane,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/176.webp,A4-176,Gligar,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/176.webp,A4-176,Skorgla,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/176.webp
4494,A4,175/161,A4-175,A4-175,Wobbuffet,https://assets.tcgdex.net/en/tcgp/A4/175/low.webp,A4-175,마자용,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/175.webp,A4-175,果然翁,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/175.webp,A4-175,Qulbutoké,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/175.webp,A4-175,Wobbuffet,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/175.webp,A4-175,Woingenau,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/175.webp
4495,A4,174/161,A4-174,A4-174,Xatu,https://assets.tcgdex.net/en/tcgp/A4/174/low.webp,A4-174,네이티오,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/174.webp,A4-174,天然鳥,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/174.webp,A4-174,Xatu,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/174.webp,A4-174,Xatu,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/174.webp,A4-174,Xatu,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/174.webp
4496,A4,173/161,A4-173,A4-173,Togepi,https://assets.tcgdex.net/en/tcgp/A4/173/low.webp,A4-173,토게피,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/173.webp,A4-173,波克比,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/173.webp,A4-173,Togepi,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/173.webp,A4-173,Togepi,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/173.webp,A4-173,Togepi,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/173.webp
4497,A4,172/161,A4-172,A4-172,Ampharos,https://assets.tcgdex.net/en/tcgp/A4/172/low.webp,A4-172,전룡,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/172.webp,A4-172,電龍,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/172.webp,A4-172,Pharamp,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/172.webp,A4-172,Ampharos,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/172.webp,A4-172,Ampharos,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/172.webp
4498,A4,171/161,A4-171,A4-171,Pichu,https://assets.tcgdex.net/en/tcgp/A4/171/low.webp,A4-171,피츄,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/171.webp,A4-171,皮丘,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/171.webp,A4-171,Pichu,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/171.webp,A4-171,Pichu,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/171.webp,A4-171,Pichu,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/171.webp
4499,A4,170/161,A4-170,A4-170,Delibird,https://assets.tcgdex.net/en/tcgp/A4/170/low.webp,A4-170,딜리버드,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/170.webp,A4-170,信使鳥,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/170.webp,A4-170,Cadoizo,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/170.webp,A4-170,Delibird,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/170.webp,A4-170,Botogel,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/170.webp
4500,A4,169/161,A4-169,A4-169,Octillery,https://assets.tcgdex.net/en/tcgp/A4/169/low.webp,A4-169,대포무노,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/169.webp,A4-169,章魚桶,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/169.webp,A4-169,Octillery,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/169.webp,A4-169,Octillery,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/169.webp,A4-169,Octillery,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/169.webp
4501,A4,168/161,A4-168,A4-168,Qwilfish,https://assets.tcgdex.net/en/tcgp/A4/168/low.webp,A4-168,침바루,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/168.webp,A4-168,千針魚,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/168.webp,A4-168,Qwilfish,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/168.webp,A4-168,Qwilfish,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/168.webp,A4-168,Baldorfish,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/168.webp
4502,A4,167/161,A4-167,A4-167,Totodile,https://assets.tcgdex.net/en/tcgp/A4/167/low.webp,A4-167,리아코,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/ko_KR/167.webp,A4-167,小鋸鱷,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/zh_TW/167.webp,A4-167,Kaiminus,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/fr_FR/167.webp,A4-167,Totodile,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/es_ES/167.webp,A4-167,Karnimani,https://ptcgp-tracker.com/sites/default/files/wisdom_of_sea_and_sky/cards/de_DE/167.webp
